iata_code,name,latitude_deg,longitude_deg
MZH,Amasya Merzifon Airport,40.829399,35.521999
SSX,Samsun Samair Airport,41.2786445617676,36.3051795959473
VAS,Sivas Nuri Demirağ Airport,39.813801,36.9035
ONQ,Zonguldak Airport,41.506401062,32.0886001587
ASR,Kayseri Erkilet Airport,38.770401001,35.4953994751
TJK,Tokat Airport,40.307430267334,36.3674087524414
DNZ,Çardak Airport,37.7855987549,29.7012996674
NAV,Nevşehir Kapadokya Airport,38.7719,34.5345
LTB,Latrobe Airport,-41.2351880307,146.396169662
IST,Atatürk International Airport,40.9768981934,28.8145999908
CII,Çıldır Airport,37.8149986267,27.8952999115
BTZ,Bursa Airport,40.2332992553711,29.0091991424561
BZI,Balıkesir Merkez Airport,39.6193008422852,27.9260005950928
BDM,Bandırma Airport,40.318000793457,27.9776992797852
CKZ,Çanakkale Airport,40.1376991272,26.4267997742
ESK,Eskişehir Air Base,39.7840995789,30.5820999146
ADB,Adnan Menderes International Airport,38.2924003601,27.156999588
IGL,Çiğli Airport,38.5130004883,27.010099411
USQ,Uşak Airport,38.6814994812012,29.471700668335
KCO,Cengiz Topel Airport,40.7350006103516,30.0832996368408
YEI,Bursa Yenişehir Airport,40.2551994324,29.5625991821
DLM,Dalaman International Airport,36.7131004333,28.7924995422
TEQ,Tekirdağ Çorlu Airport,41.1381988525391,27.9190998077393
BXN,Imsık Airport,37.1400985717773,27.6697006225586
AOE,Anadolu Airport,39.809898,30.5194
KZR,Zafer Airport,39.107377,30.115724
EZS,Elazığ Airport,38.6068992615,39.2914009094
DIY,Diyarbakir Airport,37.893901825,40.2010002136
ERC,Erzincan Airport,39.7102012634,39.5270004272
ERZ,Erzurum International Airport,39.9565010071,41.1702003479
KSY,Kars Airport,40.562198638916,43.1150016784668
TZX,Trabzon International Airport,40.9950981140137,39.7896995544434
SFQ,Şanlıurfa Airport,37.0942993164063,38.8470993041992
VAN,Van Ferit Melen Airport,38.4682006835938,43.3322982788086
BAL,Batman Airport,37.9290008545,41.1166000366
MSR,Muş Airport,38.7477989196777,41.6612014770508
SXZ,Siirt Airport,37.9789009094238,41.8404006958008
NOP,Sinop Airport,42.015800476074,35.066398620605
KCM,Kahramanmaraş Airport,37.5388259888,36.9535217285
AJI,Ağrı Airport,39.654541015625,43.0259780883789
ADF,Adıyaman Airport,37.7313995361,38.4688987732
MQM,Mardin Airport,37.2233009338,40.6316986084
GNY,Şanlıurfa GAP Airport,37.4456634521484,38.8955917358398
NKT,Şırnak Şerafettin Elçi Airport,37.3647,42.0582
YKO,Hakkari Yüksekova Airport,37.5497,44.2381
HTY,Hatay Airport,36.36277771,36.2822227478
LTF,Leitre Airport,-2.8337,141.6257
ISE,Süleyman Demirel International Airport,37.8554000854,30.3684005737
EDO,Balıkesir Körfez Airport,39.554599762,27.0137996674
BJV,Milas Bodrum International Airport,37.2505989075,27.6643009186
SZF,Samsun Çarşamba Airport,41.254501,36.567101
SAW,Sabiha Gökçen International Airport,40.898601532,29.3092002869
GZP,Gazipaşa Airport,36.2992172241,32.3005981445
LTH,Lathrop Wells Airport / Jackass Aeropark,36.6342,-116.4135
BZY,Balti International Airport,47.8381004333496,27.7814998626709
KIV,Chişinău International Airport,46.9277000427246,28.9309997558594
LUZ,Lublin Airport,51.240278,22.713611
LVB,Santana do Livramento Airport,-30.8354,-55.62565
GZA,Yasser Arafat International Airport,31.24640083313,34.276100158691
LWA,Lebak Rural Airport,6.6739,124.0581
OHD,Ohrid St. Paul the Apostle Airport,41.18,20.7423
SKP,Skopje Alexander the Great Airport,41.961601,21.621401
GIB,Gibraltar Airport,36.1511993408,-5.34965991974
BCQ,Brak Airport,27.653,14.272
DNF,Martubah Airport,32.5419998168945,22.7450008392334
MRA,Misratah Airport,32.325000762939,15.0609998703
QUB,Ubari Airport,26.5674991608,12.82310009
BEG,Belgrade Nikola Tesla Airport,44.8184013367,20.3090991974
IVG,Berane Airport,42.8390007019043,19.8619995117188
BJY,Batajnica Air Base,44.935299,20.2575
INI,Nis Airport,43.337299,21.853701
QND,Cenej Airport,45.385799,19.839199
TGD,Podgorica Airport,42.359402,19.2519
TIV,Tivat Airport,42.4047012329102,18.7233009338379
BTS,M. R. Štefánik Airport,48.1702003479004,17.2126998901367
KSC,Košice Airport,48.6631011962891,21.2411003112793
LUE,Lučenec Airport,48.3394012451172,19.7357997894287
PZY,Piešťany Airport,48.6251983642578,17.8283996582031
POV,Prešov Air Base,49.02970123291,21.315599441528
SLD,Sliač Airport,48.6377983093262,19.1340999603272
TAT,Poprad-Tatry Airport,49.073600769,20.2411003113
ILZ,Žilina Airport,49.2314987183,18.6135005951
DRU,Drummond Airport,46.6208,-113.205002
TFY,[Duplicate] Tarfaya Airport,27.9487,-12.9166
GLN,Goulimime Airport,29.0266990662,-10.0502996445
UWA,Ware Airport,42.282001495361,-72.214797973633
MAP,Mamai Airport,-10.2908333333,149.519166667
GDT,JAGS McCartney International Airport,21.4444999694824,-71.1423034667969
MDS,Middle Caicos Airport,21.82602,-71.8025
NCA,North Caicos Airport,21.9174995422363,-71.9395980834961
PIC,Pine Cay Airport,21.874948,-72.092344
PLS,Providenciales Airport,21.7735996246338,-72.2658996582031
XSC,South Caicos Airport,21.5156993866,-71.528503418
SLX,Salt Cay Airport,21.3330001831,-71.1999969482
BRX,Maria Montez International Airport,18.2514991760254,-71.1203994750977
CBJ,Cabo Rojo Airport,17.9290008544922,-71.6447982788086
AZS,Samaná El Catey International Airport,19.2670001984,-69.7419967651
COZ,Constanza - Expedición 14 de Junio National Airport,18.907499313354,-70.721900939941
HEX,Herrera Airport,18.4696998596,-69.9693984985
JBQ,La Isabela International Airport,18.5725002288818,-69.9856033325195
LRM,Casa De Campo International Airport,18.4507007598877,-68.9117965698242
PUJ,Punta Cana International Airport,18.5673999786,-68.3634033203
EPS,Samana El Portillo Airport,19.3214150435,-69.4959121943
POP,Gregorio Luperon International Airport,19.7579002380371,-70.5699996948242
MDR,Medfra Airport,63.1060198183,-154.719429016
SNX,Sabana de Mar Airport,19.0618991851807,-69.3852005004883
SDQ,Las Américas International Airport,18.42970085144,-69.668899536133
SJM,San Juan Airport,18.8333320618,-71.2333297729
STI,Cibao International Airport,19.406099319458,-70.6046981811524
MDV,Médouneu Airport,1.0085,10.7552
LIZ,Loring International Airport,46.950401,-67.885902
MEF,Melfi Airport,11.060192,17.944495
OHB,Ambohibary Airport,-18.9175,48.2181944444
DOA,Doany Airport,-14.3681001663208,49.510799407959
CBV,Coban Airport,15.4689998626709,-90.4067001342773
CMM,Carmelita Airport,17.4612007141113,-90.0537033081055
CTF,Coatepeque Airport,14.6941995620728,-91.8824996948242
MGG,Margarima Airport,-5.979,143.3595
GUA,La Aurora Airport,14.5832996368408,-90.5274963378906
HUG,Huehuetenango Airport,15.3274002075195,-91.46240234375
MGI,Matagorda Island Air Force Base,28.323,-96.464
MCR,Melchor de Mencos Airport,17.0686092377,-89.1522216797
MGP,Manga Airport,-4.147,153.0186
PBR,Puerto Barrios Airport,15.730899810791,-88.5838012695313
PON,Poptún Airport,16.325799942017,-89.41609954834
AQB,Santa Cruz del Quiche Airport,15.0122003555298,-91.1505966186524
AAZ,Quezaltenango Airport,14.8656,-91.501999
RUV,Rubelsanto Airport,15.9919996261597,-90.4452972412109
LCF,Las Vegas Airport,15.668363,-88.961763
RER,Retalhuleu Airport,14.5209999084473,-91.6973037719727
GSJ,San José Airport,13.9362001419,-90.8358001709
FRS,Mundo Maya International Airport,16.9137992859,-89.8664016724
AIM,Ailuk Airport,10.216799736023,169.983001708984
AUL,Aur Island Airport,8.14527988433838,171.173004150391
BII,Enyu Airfield,11.522500038147,165.565002441406
EBN,Ebadon Airport,9.33055973052979,166.820007324219
JAT,Jabot Airport,7.74977475561,168.977837563
JEJ,Jeh Airport,7.56535005569,168.962005615
KBT,Kaben Airport,8.90056037902832,170.843994140625
LIK,Likiep Airport,9.82316,169.307999
LML,Lae Island Airport,8.92111015319824,166.264999389648
MAV,Maloelap Island Airport,8.70444011688,171.229995728
MJB,Mejit Atoll Airport,10.283302,170.869
MJE,Majkin Airport,7.76291,168.26576
NDK,Namorik Atoll Airport,5.63166999816895,168.125
RNP,Rongelap Island Airport,11.1571998596191,166.886993408203
TIC,Tinak Airport,7.13332986831665,171.917007446289
UIT,Jaluit Airport,5.90923976898193,169.636993408203
WJA,Woja Airport,7.45083333333,168.55
WTE,Wotje Atoll Airport,9.458333,170.238611
WTO,Wotho Island Airport,10.1732997894287,166.003005981445
AHS,Ahuas Airport,15.4722,-84.352203
BHG,Brus Laguna Airport,15.7631,-84.543602
CAA,Catacamas Airport,14.9169998168945,-85.9000015258789
MRJ,Colon Airport,14.161944,-88.034447
LUI,Carta Airport,15.033192,-86.692334
CYL,Coyoles Airport,15.445556,-86.675278
CDD,Cauquira Airport,15.316667,-83.591667
OAN,El Arrayán Airport,15.505556,-86.574722
GAC,Celaque Airport,14.573492,-88.595801
IRN,Iriona Airport,15.9391670227,-85.13722229
GUO,Jicalapa Airport,15.006111,-86.049164
JUT,Jutigalpa airport,14.6526002883911,-86.2202987670898
LCE,Goloson International Airport,15.7425,-86.852997
LEZ,La Esperanza Airport,14.291111,-88.175003
SAP,Ramón Villeda Morales International Airport,15.4526,-87.923599
MHN,Hooker County Airport,42.042155,-101.059113
GJA,La Laguna Airport,16.4454,-85.906601
PCH,Palacios Airport,15.955,-84.941391
PEU,Puerto Lempira Airport,15.2622,-83.781197
RTB,Juan Manuel Galvez International Airport,16.316799,-86.523003
SDH,Santa Rosa de Copán Airport,14.777889,-88.775021
RUY,Copán Ruinas Airport,14.914885,-89.007837
XPL,Coronel Enrique Soto Cano Air Base,14.3824,-87.621201
TEA,Tela Airport,15.7759,-87.4758
TGU,Toncontín International Airport,14.0608997344971,-87.2172012329102
TJI,Trujillo Airport,15.9268,-85.938202
SCD,Sulaco Airport,14.9071998596191,-87.2633972167969
UII,Utila Airport,16.1131,-86.880302
MHY,Morehead Airport,-8.71411111111,141.644444444
ORO,Yoro Airport,15.1275,-87.135
MIZ,Mainoru Airstrip,-14.0533,134.0942
MJJ,Moki Airport,-5.7181,145.2404
MJS,Maganja da Costa Airport,-17.3087,37.5
OCJ,Boscobel Aerodrome,18.4041996002197,-76.9690017700195
KIN,Norman Manley International Airport,17.9356994628906,-76.7874984741211
MBJ,Sangster International Airport,18.5037002563477,-77.9133987426758
POT,Ken Jones Airport,18.1987991333,-76.5345001221
MKN,Malekolon Airport,-4.02343055556,153.657277778
NEG,Negril Airport,18.3428001403809,-78.3320999145508
KTP,Tinson Pen Airport,17.9885997772217,-76.8237991333008
MIJ,Mili Island Airport,6.08333,171.733002
MLQ,Malalaua Airport,-8.07138888889,146.155472222
HEB,Hinthada Airport,17.6333293915,95.4666976929
TZM,Cupul Airport,21.155716,-88.172918
ACA,General Juan N Alvarez International Airport,16.7570991516113,-99.7539978027344
NTR,Del Norte International Airport,25.865601,-100.237
AGU,Jesús Terán Paredo International Airport,21.705601,-102.318001
HUX,Bahías de Huatulco International Airport,15.7753000259399,-96.2626037597656
CNA,Cananea Airport,31.0661501549,-110.097877979
CVJ,General Mariano Matamoros Airport,18.8348007202148,-99.2612991333008
ACN,Ciudad Acuña New International Airport,29.3328990936279,-101.098999023438
CME,Ciudad del Carmen International Airport,18.6536998748779,-91.7990036010742
NCG,Nuevo Casas Grandes Airport,30.3974,-107.875
CUL,Bachigualato Federal International Airport,24.7644996643,-107.474998474
CTM,Chetumal International Airport,18.5046997070313,-88.3267974853516
CEN,Ciudad Obregón International Airport,27.392599105835,-109.833000183105
CJT,San Antonio Copalar Airport,16.176701,-92.050598
CPE,Ingeniero Alberto Acuña Ongay International Airport,19.8167991638,-90.5002975464
CJS,Abraham González International Airport,31.636100769043,-106.429000854492
CZA,Chichen Itza International Airport,20.6413002014,-88.4461975098
CUU,General Roberto Fierro Villalobos International Airport,28.7028999329,-105.964996338
CVM,General Pedro Jose Mendez International Airport,23.7033004761,-98.9564971924
CYW,Captain Rogelio Castillo National Airport,20.546,-100.887001
CZM,Cozumel International Airport,20.5223999023438,-86.9255981445313
CUA,Ciudad Constitución Airport,25.053800582886,-111.61499786377
MMC,Ciudad Mante National Airport,22.743177,-99.017372
DGO,General Guadalupe Victoria International Airport,24.1242008209,-104.527999878
TPQ,Amado Nervo National Airport,21.4195,-104.843002
ESE,Ensenada International Airport,31.7953,-116.602997
GDL,Don Miguel Hidalgo Y Costilla International Airport,20.5217990875244,-103.310997009277
GYM,General José María Yáñez International Airport,27.9689998626709,-110.925003051758
GUB,Guerrero Negro Airport,28.0261001586914,-114.024002075195
TCN,Tehuacan Airport,18.497200012207,-97.4198989868164
HMO,General Ignacio P. Garcia International Airport,29.0958995819,-111.047996521
CLQ,Licenciado Miguel de la Madrid Airport,19.277,-103.577002
ISJ,Isla Mujeres Airport,21.2450008392334,-86.7399978637695
SLW,Plan De Guadalupe International Airport,25.5494995117188,-100.929000854492
IZT,Ixtepec Airport,16.449301,-95.093697
JAL,El Lencero Airport,19.4750995636,-96.7975006104
AZP,Atizapan De Zaragoza Airport,19.5748004913,-99.2888031006
LZC,Lázaro Cárdenas Airport,18.0016994476,-102.221000671
LMM,Valle del Fuerte International Airport,25.6851997375,-109.081001282
BJX,Del Bajío International Airport,20.9934997559,-101.481002808
LAP,Manuel Márquez de León International Airport,24.0727005005,-110.361999512
LTO,Loreto International Airport,25.989200592041,-111.347999572754
MAM,General Servando Canales International Airport,25.7698993683,-97.5252990723
MID,Licenciado Manuel Crescencio Rejon Int Airport,20.9370002747,-89.657699585
MUG,Mulege Airport,26.905347,-111.970725
MXL,General Rodolfo Sánchez Taboada International Airport,32.6305999756,-115.241996765
MLM,General Francisco J. Mujica International Airport,19.849899292,-101.025001526
MTT,Minatitlán/Coatzacoalcos National Airport,18.1033992767,-94.5807037354
LOV,Monclova International Airport,26.9557,-101.470001
MEX,Licenciado Benito Juarez International Airport,19.4363,-99.072098
MTY,General Mariano Escobedo International Airport,25.7784996033,-100.107002258
MZT,General Rafael Buelna International Airport,23.1613998413,-106.26599884
NOG,Nogales International Airport,31.2261009216309,-110.975997924805
NLD,Quetzalcóatl International Airport,27.4438991547,-99.5705032349
OAX,Xoxocotlán International Airport,16.9999008179,-96.726600647
PAZ,El Tajín National Airport,20.6026992798,-97.4608001709
PBC,Hermanos Serdán International Airport,19.1581001282,-98.3713989258
PDS,Piedras Negras International Airport,28.627399,-100.535004
PCO,Punta Colorada Airport,23.575011,-109.535826
UPN,Licenciado y General Ignacio Lopez Rayon Airport,19.3966999053955,-102.039001464844
PQM,Palenque International Airport,17.533153,-92.015484
PVR,Licenciado Gustavo Díaz Ordaz International Airport,20.6800994873047,-105.253997802734
PXM,Puerto Escondido International Airport,15.8768997192,-97.0891036987
QRO,Querétaro Intercontinental Airport,20.6173,-100.185997
REX,General Lucio Blanco International Airport,26.0089,-98.2285
SZT,San Cristobal de las Casas Airport,16.690299987793,-92.530097961426
SJD,Los Cabos International Airport,23.1518001556397,-109.721000671387
SFH,San Felipe International Airport,30.930200576782,-114.80899810791
NLU,Santa Lucia Air Force Base,19.7553005219,-99.0164031982
SLP,Ponciano Arriaga International Airport,22.2542991638,-100.930999756
TRC,Francisco Sarabia International Airport,25.5683002472,-103.411003113
TGZ,Angel Albino Corzo International Airport,16.5636005402,-93.0224990845
TIJ,General Abelardo L. Rodríguez International Airport,32.5410995483398,-116.970001220703
TAM,General Francisco Javier Mina International Airport,22.2964000702,-97.8658981323
TSL,Tamuin Airport,22.0383,-98.806502
TLC,Licenciado Adolfo Lopez Mateos International Airport,19.3370990753,-99.5660018921
TAP,Tapachula International Airport,14.7943000793,-92.3700027466
CUN,Cancún International Airport,21.0365009308,-86.8770980835
MMV,Mal Airport,-1.39444444444,144.171111111
VSA,Carlos Rovirosa Pérez International Airport,17.9969997406006,-92.8173980712891
VER,General Heriberto Jara International Airport,19.1459007263,-96.1873016357
ZCL,General Leobardo C. Ruiz International Airport,22.8971004486,-102.68699646
ZIH,Ixtapa Zihuatanejo International Airport,17.601600647,-101.460998535
ZMM,Zamora Airport,20.045,-102.276001
ZLO,Playa De Oro International Airport,19.1448001862,-104.558998108
MXW,Mandalgobi Airport,45.7380981445,106.268997192
ULG,Ölgii Airport,48.9669990539551,89.9670028686523
BEF,Bluefields Airport,11.9910001754761,-83.7741012573242
BZA,San Pedro Airport,13.9499998092651,-84.5999984741211
ECI,Costa Esmeralda Airport,11.427542,-86.033361
RNI,Corn Island,12.1628999710083,-83.0637969970703
MGA,Augusto C. Sandino (Managua) International Airport,12.1415004730225,-86.1681976318359
NVG,Nueva Guinea Airport,11.6666669845581,-84.4499969482422
MNP,Maron Island Airport,-1.5504,145.0168
PUZ,Puerto Cabezas Airport,14.0472002029419,-83.3867034912109
RFS,Rosita Airport,13.8896999359131,-84.4088973999024
NCR,San Carlos,11.1333999633789,-84.7699966430664
SIU,Siuna,13.727222442627,-84.7777786254883
WSP,Waspam Airport,14.7391996383667,-83.9693984985352
PDM,Capt Justiniano Montenegro Airport,7.5568799972534,-80.023300170898
BOC,Bocas Del Toro International Airport,9.34084987640381,-82.2508010864258
CTD,Alonso Valderrama Airport,7.98784017562866,-80.4096984863281
CHX,Cap Manuel Niño International Airport,9.458962,-82.515062
DAV,Enrique Malek International Airport,8.39099979400635,-82.4349975585938
ONX,Enrique Adolfo Jimenez Airport,9.35663986206055,-79.8674011230469
MPG,Makini Airport,-6.53222222222,147.651166667
BLB,Panama Pacific International Airport,8.91479,-79.599602
MPI,Mamitupo Airport,9.1851,-77.9841
JQE,Jaqué Airport,7.51777982711792,-78.1572036743164
PLP,Captain Ramon Xatruch Airport,8.40666961669922,-78.1417007446289
PAC,Marcos A. Gelabert International Airport,8.97334003448486,-79.5556030273438
PUE,Puerto Obaldia Airport,8.667,-77.418
RIH,Scarlett Martinez International Airport,8.375880241394,-80.127899169922
SYP,Ruben Cantu Airport,8.08559989929199,-80.9452972412109
PTY,Tocumen International Airport,9.0713596344,-79.3834991455
MPU,Mapua(Mabua) Airport,-2.81138888889,151.991111111
PVE,El Porvenir Airport,9.558,-78.947
NBL,San Blas Airport,9.44960021972656,-78.9794998168945
MPX,Miyanmin Airport,-4.90305555556,141.620833333
MQO,Malam Airport,-8.70916666667,142.649722222
FON,Arenal Airport,10.4779996871948,-84.6344985961914
TTQ,Aerotortuguero Airport,10.42,-83.6095
BAI,Buenos Aires Airport,9.163949,-83.330171
BCL,Barra del Colorado Airport,10.7686996459961,-83.5856018066406
OTR,Coto 47 Airport,8.60155963897705,-82.9685974121094
JAP,Chacarita Airport,9.98141002655,-84.7726974487
PLD,Playa Samara/Carrillo Airport,9.8705101013184,-85.481399536133
DRK,Drake Bay Airport,8.71889019012,-83.6417007446
FMG,Flamingo Airport,10.4186000823975,-85.7826995849609
GLF,Golfito Airport,8.65400981903076,-83.1821975708008
GPL,Guapiles Airport,10.2172002792,-83.7969970703
PBP,Islita Airport,9.85610961914062,-85.3707962036133
LIR,Daniel Oduber Quiros International Airport,10.5932998657227,-85.5444030761719
LSL,Los Chiles Airport,11.0353002548218,-84.7061004638672
LIO,Limon International Airport,9.95796012878418,-83.0220031738281
CSC,Mojica Airport,10.4307003021,-85.1745986938
NCT,Guanacaste Airport,10.1393995285034,-85.44580078125
NOB,Nosara Airport,9.97649002075,-85.6529998779
SJO,Juan Santamaria International Airport,9.99386024475098,-84.2088012695313
PJM,Puerto Jimenez Airport,8.53332996368408,-83.3000030517578
